Unnamed: 0,HMDB,Symbol,Direction,MetName,Transport,T_direction,Reversibility,DB,Type
27715,HMDB0001143,INPP1,-1,"Inositol 1,3,4-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27737,HMDB0000288,ENTPD4,1,Uridine 5'-monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27723,HMDB0000295,ENTPD4,-1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27719,HMDB0006235,INPP1,1,"D-myo-Inositol 3,4-bisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27718,HMDB0001313,INPP1,1,D-myo-Inositol 4-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27714,HMDB0000968,INPP1,-1,"D-myo-Inositol 1,4-bisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27754,HMDB0000149,ETNK2,-1,Ethanolamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39347,HMDB0001552,NIT2,-1,2-Keto-glutaramic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27699,HMDB0001882,ALPP,1,Dihydroxyacetone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27698,HMDB0244465,ALPP,1,"2-Amino-6-[(1R,2S)-1,2,3-trihydroxypropyl]-7,8-dihydro-3H-pteridin-4-one",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27696,HMDB0001473,ALPP,-1,Dihydroxyacetone phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27695,HMDB0000980,ALPP,-1,Dihydroneopterin triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39351,HMDB0000208,NIT2,1,Oxoglutaric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27755,HMDB0000538,ETNK2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39509,HMDB0000944,CYP4F3,-1,Behenic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27780,HMDB0000538,PSKH2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27800,HMDB0000968,PLCB2,1,"D-myo-Inositol 1,4-bisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27799,HMDB0000213,PLCB2,1,myo-Inositol 1-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27792,HMDB0000902,NDUFS5,1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27791,HMDB0059661,NDUFS5,1,QH(2),unknown,unknown,irreversible,ReconProductionDegradation,met_est
27789,HMDB0001487,NDUFS5,-1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27788,HMDB0002012,NDUFS5,-1,Ubiquinone-1,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27786,HMDB0000122,GBA2,1,D-Glucose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27781,HMDB0001341,PSKH2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27776,HMDB0000045,STUB1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27760,HMDB0000224,ETNK2,1,O-Phosphoethanolamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27774,HMDB0000538,STUB1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27771,HMDB0000295,GALNT15,1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27770,HMDB0006219,GALNT15,1,13-cis-Retinoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27767,HMDB0000304,GALNT15,-1,Uridine diphosphate-N-acetylgalactosamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27761,HMDB0001341,ETNK2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27670,HMDB0001423,ELOVL1,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27669,HMDB0006498,ELOVL1,1,3-Oxooctadecanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27633,HMDB0000295,MGAT2,1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27632,HMDB0006219,MGAT2,1,13-cis-Retinoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27631,HMDB0000290,MGAT2,-1,Uridine diphosphate-N-acetylglucosamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39359,HMDB0002012,MT-ND4L,-1,Ubiquinone-1,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39360,HMDB0001487,MT-ND4L,-1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27623,HMDB0000961,FNTB,-1,Farnesyl pyrophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27668,HMDB0060238,ELOVL1,1,3-Oxotetracosanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27614,HMDB0000050,AHCY,1,Adenosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27613,HMDB0004119,AHCY,1,Selenohomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27610,HMDB0011117,AHCY,-1,Se-Adenosylselenohomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39363,HMDB0059661,MT-ND4L,1,QH(2),unknown,unknown,irreversible,ReconProductionDegradation,met_est
39364,HMDB0000902,MT-ND4L,1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39365,HMDB0000538,DZIP3,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27644,HMDB0000538,BMX,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27645,HMDB0001341,BMX,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27646,HMDB0006532,ELOVL1,-1,Palmitoleyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27658,HMDB0001338,ELOVL1,-1,Palmityl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27657,HMDB0001175,ELOVL1,-1,Malonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27656,HMDB0060239,ELOVL1,-1,Lignocericyl coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27655,HMDB0006497,ELOVL1,-1,Heptadecanoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27654,HMDB0006521,ELOVL1,-1,cis-Vaccenoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27653,HMDB0006290,ELOVL1,-1,Alpha-Linolenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27651,HMDB0006368,ELOVL1,-1,Gamma-linolenoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27650,HMDB0006519,ELOVL1,-1,Stearidonoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27649,HMDB0060311,ELOVL1,-1,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27648,HMDB0006523,ELOVL1,-1,Arachidonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27647,HMDB0001064,ELOVL1,-1,Linoleoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27801,HMDB0001498,PLCB2,1,"myo-Inositol 1,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27918,HMDB0004249,INPPL1,-1,"Phosphatidylinositol-3,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27928,HMDB0000045,CBLL1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27926,HMDB0000538,CBLL1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27924,HMDB0001143,INPPL1,1,"Inositol 1,3,4-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27923,HMDB0000968,INPPL1,1,"D-myo-Inositol 1,4-bisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27920,HMDB0001059,INPPL1,-1,"myo-Inositol 1,3,4,5-tetrakisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27919,HMDB0001498,INPPL1,-1,"myo-Inositol 1,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39292,HMDB0002232,EPHX1,-1,"8,9-Epoxyeicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27897,HMDB0001372,PDHA1,-1,Thiamine pyrophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39293,HMDB0002190,EPHX1,-1,"5,6-Epoxy-8,11,14-eicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39295,HMDB0060328,EPHX1,1,"1-Nitro-5,6-dihydroxy-dihydronaphthalene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27909,HMDB0001487,PDHA1,1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27907,HMDB0001206,PDHA1,1,Acetyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27906,HMDB0001526,PDHA1,1,S-Acetyldihydrolipoamide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27905,HMDB0003904,PDHA1,1,2-(a-Hydroxyethyl)thiamine diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27899,HMDB0000243,PDHA1,-1,Pyruvic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39285,HMDB0060448,EPHX1,-1,"Bromobenzene-3,4-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39286,HMDB0006558,EPHX1,-1,"2,3-Epoxyaflatoxin B1",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27963,HMDB0000195,ADA,1,Inosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27962,HMDB0000071,ADA,1,Deoxyinosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27959,HMDB0000050,ADA,-1,Adenosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27958,HMDB0000101,ADA,-1,Deoxyadenosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27954,HMDB0050513,LPL,-1,"TG(20:1(11Z)/20:1(11Z)/18:2(9Z,12Z))",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39287,HMDB0060301,EPHX1,-1,"(1S,2R)-Naphthalene 1,2-oxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39288,HMDB0006215,EPHX1,-1,Naphthalene epoxide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27948,HMDB0000939,SETDB1,1,S-Adenosylhomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39290,HMDB0004264,EPHX1,-1,"14,15-Epoxy-5,8,11-eicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39291,HMDB0004673,EPHX1,-1,"11,12-Epoxyeicosatrienoic acid",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27898,HMDB0000962,PDHA1,-1,Lipoamide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27896,HMDB0000902,PDHA1,-1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27821,HMDB0010715,LPO,1,2-Phenylacetamide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27895,HMDB0001423,PDHA1,-1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27811,HMDB0000159,LPO,-1,L-Phenylalanine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39296,HMDB0060519,EPHX1,1,"trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39297,HMDB0060517,EPHX1,1,"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39298,HMDB0060445,EPHX1,1,"Bromobenzene-2,3-dihydrodiol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39299,HMDB0060447,EPHX1,1,"Bromobenzene-3,4-dihydrodiol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39300,HMDB0060430,EPHX1,1,Aflatoxin B1 diol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39301,HMDB0060335,EPHX1,1,"1,2-Dihydronaphthalene-1,2-diol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27882,HMDB0001423,MOGAT1,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27881,HMDB0050513,MOGAT1,1,"TG(20:1(11Z)/20:1(11Z)/18:2(9Z,12Z))",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27878,HMDB0001341,FKBP9P1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27877,HMDB0000538,FKBP9P1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27875,HMDB0001201,FUT6,1,Guanosine diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27874,HMDB0006219,FUT6,1,13-cis-Retinoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39367,HMDB0000045,DZIP3,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27599,HMDB0000902,NDUFS7,1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27598,HMDB0059661,NDUFS7,1,QH(2),unknown,unknown,irreversible,ReconProductionDegradation,met_est
27347,HMDB0000217,HSD17B6,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39466,HMDB0002757,GAD2,-1,Cysteic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39467,HMDB0000148,GAD2,-1,L-Glutamic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39469,HMDB0000251,GAD2,1,Taurine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39470,HMDB0000112,GAD2,1,gamma-Aminobutyric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39471,HMDB0000965,GAD2,1,Hypotaurine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27349,HMDB0001487,HSD17B6,1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27348,HMDB0001358,HSD17B6,1,Retinal,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27346,HMDB0000151,HSD17B6,1,Estradiol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27310,HMDB0060424,CYP7B1,1,7alpha-Hydroxypregnenolone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27345,HMDB0000221,HSD17B6,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27344,HMDB0000145,HSD17B6,-1,Estrone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27343,HMDB0000902,HSD17B6,-1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27342,HMDB0000305,HSD17B6,-1,Vitamin A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27312,HMDB0000217,CYP7B1,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39464,HMDB0001341,GK2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39463,HMDB0000126,GK2,1,Glycerol 3-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39459,HMDB0000538,GK2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27415,HMDB0060344,GSTO2,-1,2-Bromoacetaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27400,HMDB0000175,CANT1,1,Inosinic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27399,HMDB0001397,CANT1,1,Guanosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27398,HMDB0000288,CANT1,1,Uridine 5'-monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27397,HMDB0000295,CANT1,1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27396,HMDB0001201,CANT1,1,Guanosine diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39458,HMDB0000131,GK2,-1,Glycerol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27381,HMDB0003335,CANT1,-1,IDP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27380,HMDB0000285,CANT1,-1,Uridine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27379,HMDB0001273,CANT1,-1,Guanosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27378,HMDB0001341,TAOK1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27377,HMDB0000538,TAOK1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27311,HMDB0006281,CYP7B1,1,"7-a,27-Dihydroxycholesterol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27417,HMDB0060333,GSTO2,-1,"1,1-Dichloroethylene epoxide",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27254,HMDB0000902,CYP21A2,1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27253,HMDB0000879,CYP21A2,1,Tetrahydrodeoxycorticosterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27252,HMDB0000063,CYP21A2,-1,Cortisol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27251,HMDB0000253,CYP21A2,-1,Pregnenolone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27250,HMDB0000363,CYP21A2,-1,17a-Hydroxypregnenolone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27249,HMDB0000374,CYP21A2,-1,17-Hydroxyprogesterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27248,HMDB0004031,CYP21A2,-1,11beta-Hydroxyprogesterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27247,HMDB0001830,CYP21A2,-1,Progesterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27246,HMDB0001487,CYP21A2,-1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27245,HMDB0001449,CYP21A2,-1,Allopregnanolone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27239,HMDB0001341,PRKCZ,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27238,HMDB0000538,PRKCZ,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27236,HMDB0001341,NEK4,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27235,HMDB0000538,NEK4,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39508,HMDB0000511,CYP4F3,-1,Capric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27255,HMDB0004030,CYP21A2,1,21-Deoxycortisol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27256,HMDB0000221,CYP21A2,1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27307,HMDB0000221,CYP7B1,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27306,HMDB0000253,CYP7B1,-1,Pregnenolone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27305,HMDB0002103,CYP7B1,-1,27-Hydroxycholesterol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27303,HMDB0001498,PLCD1,1,"myo-Inositol 1,4,5-trisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27302,HMDB0000968,PLCD1,1,"D-myo-Inositol 1,4-bisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27301,HMDB0000213,PLCD1,1,myo-Inositol 1-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39490,HMDB0001419,CYP39A1,-1,24-Hydroxycholesterol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39491,HMDB0000221,CYP39A1,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
39494,HMDB0060136,CYP39A1,1,"(24S)-7alpha,24-Dihydroxycholesterol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
39495,HMDB0000217,CYP39A1,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27264,HMDB0000015,CYP21A2,1,Cortexolone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27262,HMDB0000217,CYP21A2,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27261,HMDB0000016,CYP21A2,1,Deoxycorticosterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27260,HMDB0004026,CYP21A2,1,21-Hydroxypregnenolone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27259,HMDB0006764,CYP21A2,1,"17a,20a-Dihydroxycholesterol",unknown,unknown,irreversible,ReconProductionDegradation,met_est
27416,HMDB0060452,GSTO2,-1,Chloroacetyl chloride,unknown,unknown,irreversible,ReconProductionDegradation,met_est
27418,HMDB0029593,GSTO2,-1,Trichloroethylene,unknown,unknown,irreversible,ReconProductionDegradation,met_est
