symbol	hmdb_id	name
PPARG	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR2F6	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RBP7	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
FABP1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
CCR1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
FABP5	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
CRABP1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
P2RY1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
CD36	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
P2RY2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
PPARD	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR2C2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
HSPA5	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
PGR	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR2F1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RORC	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
BCL2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RARB	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR2C1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR1I2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR3C2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
ESR2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
THRB	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
CCR9	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RXRG	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
TFRC	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
FABP12	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR1I3	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
CRABP2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
FABP7	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR2E1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RBP4	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
FABP3	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RXRB	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
AR	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RORB	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR0B1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
FABP9	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
ESRRB	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
FABP6	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR2F2	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RARG	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
ESRRG	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR1H3	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
RXRA	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR6A1	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
NR1H4	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
VDR	HMDB0244343	3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid
DRD4	HMDB0014794	Trazodone
BDKRB1	HMDB0014794	Trazodone
PROKR2	HMDB0014794	Trazodone
MLNR	HMDB0014794	Trazodone
GNRHR	HMDB0014794	Trazodone
GPR63	HMDB0014794	Trazodone
KISS1R	HMDB0014794	Trazodone
OPRD1	HMDB0014794	Trazodone
PRLHR	HMDB0014794	Trazodone
GHSR	HMDB0014794	Trazodone
GPR83	HMDB0014794	Trazodone
MC3R	HMDB0014794	Trazodone
PTGER2	HMDB0014794	Trazodone
MCHR1	HMDB0014794	Trazodone
GALR3	HMDB0014794	Trazodone
OPN1SW	HMDB0014794	Trazodone
SSTR4	HMDB0014794	Trazodone
NMUR2	HMDB0014794	Trazodone
HRH4	HMDB0014794	Trazodone
APLNR	HMDB0014794	Trazodone
TAAR5	HMDB0014794	Trazodone
NMBR	HMDB0014794	Trazodone
HTR2B	HMDB0014794	Trazodone
GPR45	HMDB0014794	Trazodone
OPRK1	HMDB0014794	Trazodone
GPR84	HMDB0014794	Trazodone
SSTR1	HMDB0014794	Trazodone
GPR65	HMDB0014794	Trazodone
ACKR3	HMDB0014794	Trazodone
AGTR1	HMDB0014794	Trazodone
GPR6	HMDB0014794	Trazodone
TAAR6	HMDB0014794	Trazodone
TAAR8	HMDB0014794	Trazodone
TAAR1	HMDB0014794	Trazodone
HTR2C	HMDB0014794	Trazodone
GPR119	HMDB0014794	Trazodone
SIGMAR1	HMDB0014794	Trazodone
NPFFR1	HMDB0014794	Trazodone
ADRA2A	HMDB0014794	Trazodone
MCHR2	HMDB0014794	Trazodone
GPR26	HMDB0014794	Trazodone
HTR5A	HMDB0014794	Trazodone
HTR6	HMDB0014794	Trazodone
PTGIR	HMDB0014794	Trazodone
CCR2	HMDB0014794	Trazodone
CCR5	HMDB0014794	Trazodone
PTGER1	HMDB0014794	Trazodone
SSTR5	HMDB0014794	Trazodone
CCKAR	HMDB0014794	Trazodone
CCR1	HMDB0014794	Trazodone
RHO	HMDB0014794	Trazodone
GPR85	HMDB0014794	Trazodone
GPR101	HMDB0014794	Trazodone
AVPR1A	HMDB0014794	Trazodone
GALR1	HMDB0014794	Trazodone
MC4R	HMDB0014794	Trazodone
GPR22	HMDB0014794	Trazodone
PTGER4	HMDB0014794	Trazodone
GPR27	HMDB0014794	Trazodone
PTGDR	HMDB0014794	Trazodone
NTSR2	HMDB0014794	Trazodone
PROKR1	HMDB0014794	Trazodone
CXCR6	HMDB0014794	Trazodone
ADORA2B	HMDB0014794	Trazodone
ADRB2	HMDB0014794	Trazodone
NMUR1	HMDB0014794	Trazodone
DRD5	HMDB0014794	Trazodone
GPR37	HMDB0014794	Trazodone
ADRA1B	HMDB0014794	Trazodone
LTB4R	HMDB0014794	Trazodone
HTR1E	HMDB0014794	Trazodone
NPFFR2	HMDB0014794	Trazodone
ADORA1	HMDB0014794	Trazodone
GPR151	HMDB0014794	Trazodone
GPR148	HMDB0014794	Trazodone
TRHR	HMDB0014794	Trazodone
GPR88	HMDB0014794	Trazodone
EDNRA	HMDB0014794	Trazodone
HTR1A	HMDB0014794	Trazodone
MC5R	HMDB0014794	Trazodone
GPR62	HMDB0014794	Trazodone
HTR1F	HMDB0014794	Trazodone
UTS2R	HMDB0014794	Trazodone
OXTR	HMDB0014794	Trazodone
GPR39	HMDB0014794	Trazodone
RXFP3	HMDB0014794	Trazodone
GALR2	HMDB0014794	Trazodone
NPBWR1	HMDB0014794	Trazodone
GPR173	HMDB0014794	Trazodone
NPY2R	HMDB0014794	Trazodone
CCR4	HMDB0014794	Trazodone
GPR19	HMDB0014794	Trazodone
MC2R	HMDB0014794	Trazodone
GPR142	HMDB0014794	Trazodone
CCKBR	HMDB0014794	Trazodone
ADORA2A	HMDB0014794	Trazodone
OPRL1	HMDB0014794	Trazodone
HTR7	HMDB0014794	Trazodone
AVPR2	HMDB0014794	Trazodone
NPY5R	HMDB0014794	Trazodone
HRH3	HMDB0014794	Trazodone
ADRB3	HMDB0014794	Trazodone
PTGER3	HMDB0014794	Trazodone
SSTR2	HMDB0014794	Trazodone
CCR9	HMDB0014794	Trazodone
LPAR1	HMDB0014794	Trazodone
NPSR1	HMDB0014794	Trazodone
HTR4	HMDB0014794	Trazodone
NPY1R	HMDB0014794	Trazodone
DRD2	HMDB0014794	Trazodone
OPN3	HMDB0014794	Trazodone
AVPR1B	HMDB0014794	Trazodone
GPR37L1	HMDB0014794	Trazodone
GPR52	HMDB0014794	Trazodone
TAAR2	HMDB0014794	Trazodone
RXFP4	HMDB0014794	Trazodone
ADRB1	HMDB0014794	Trazodone
CNR1	HMDB0014794	Trazodone
NPBWR2	HMDB0014794	Trazodone
HTR1B	HMDB0014794	Trazodone
OPN1LW	HMDB0014794	Trazodone
NTSR1	HMDB0014794	Trazodone
LPAR3	HMDB0014794	Trazodone
BRS3	HMDB0014794	Trazodone
PTGFR	HMDB0014794	Trazodone
HCRTR2	HMDB0014794	Trazodone
OPN5	HMDB0014794	Trazodone
FFAR4	HMDB0014794	Trazodone
AGTR2	HMDB0014794	Trazodone
OPN4	HMDB0014794	Trazodone
GPR21	HMDB0014794	Trazodone
HCRTR1	HMDB0014794	Trazodone
GPR3	HMDB0014794	Trazodone
NPY4R	HMDB0014794	Trazodone
CNR2	HMDB0014794	Trazodone
EDNRB	HMDB0014794	Trazodone
HRH2	HMDB0014794	Trazodone
ADRA1D	HMDB0014794	Trazodone
GPR150	HMDB0014794	Trazodone
GRPR	HMDB0014794	Trazodone
ADRA1A	HMDB0014794	Trazodone
GPR12	HMDB0014794	Trazodone
GPR78	HMDB0014794	Trazodone
DRD3	HMDB0014794	Trazodone
QRFPR	HMDB0014794	Trazodone
GPR135	HMDB0014794	Trazodone
HRH1	HMDB0014794	Trazodone
LPAR2	HMDB0014794	Trazodone
GPR61	HMDB0014794	Trazodone
ADRA2C	HMDB0014794	Trazodone
CXCR4	HMDB0014794	Trazodone
TBXA2R	HMDB0014794	Trazodone
OPRM1	HMDB0014794	Trazodone
LTB4R2	HMDB0014794	Trazodone
CCR3	HMDB0014794	Trazodone
MC1R	HMDB0014794	Trazodone
GPR176	HMDB0014794	Trazodone
GPR139	HMDB0014794	Trazodone
TAAR1	HMDB0243563	trans-2-Phenylcyclopropylamine
CNR1	HMDB0243563	trans-2-Phenylcyclopropylamine
AHR	HMDB0249020	Benzoic acid, 2-[[3-(3,4-dimethoxyphenyl)-1-oxo-2-propenyl]amino]-
HRH1	HMDB0249020	Benzoic acid, 2-[[3-(3,4-dimethoxyphenyl)-1-oxo-2-propenyl]amino]-
ESR1	HMDB0247567	2-[4-(4-Chloro-1,2-diphenylbut-1-enyl)phenoxy]-N,N-dimethylethanamine
GPER1	HMDB0247567	2-[4-(4-Chloro-1,2-diphenylbut-1-enyl)phenoxy]-N,N-dimethylethanamine
PGR	HMDB0247567	2-[4-(4-Chloro-1,2-diphenylbut-1-enyl)phenoxy]-N,N-dimethylethanamine
ESR2	HMDB0247567	2-[4-(4-Chloro-1,2-diphenylbut-1-enyl)phenoxy]-N,N-dimethylethanamine
AR	HMDB0247567	2-[4-(4-Chloro-1,2-diphenylbut-1-enyl)phenoxy]-N,N-dimethylethanamine
CHRM3	HMDB0244482	2-(3-(Diisopropylamino)-1-phenylpropyl)-4-methylphenol
CHRM1	HMDB0244482	2-(3-(Diisopropylamino)-1-phenylpropyl)-4-methylphenol
CHRM2	HMDB0244482	2-(3-(Diisopropylamino)-1-phenylpropyl)-4-methylphenol
CHRM5	HMDB0244482	2-(3-(Diisopropylamino)-1-phenylpropyl)-4-methylphenol
HRH1	HMDB0244482	2-(3-(Diisopropylamino)-1-phenylpropyl)-4-methylphenol
CHRM4	HMDB0244482	2-(3-(Diisopropylamino)-1-phenylpropyl)-4-methylphenol
HTR2B	HMDB0005005	Tolnaftate
DRD4	HMDB0014935	Tolazoline
BDKRB1	HMDB0014935	Tolazoline
PROKR2	HMDB0014935	Tolazoline
MLNR	HMDB0014935	Tolazoline
GNRHR	HMDB0014935	Tolazoline
GPR63	HMDB0014935	Tolazoline
KISS1R	HMDB0014935	Tolazoline
OPRD1	HMDB0014935	Tolazoline
PRLHR	HMDB0014935	Tolazoline
GHSR	HMDB0014935	Tolazoline
GPR83	HMDB0014935	Tolazoline
MC3R	HMDB0014935	Tolazoline
PTGER2	HMDB0014935	Tolazoline
MCHR1	HMDB0014935	Tolazoline
GALR3	HMDB0014935	Tolazoline
OPN1SW	HMDB0014935	Tolazoline
SSTR4	HMDB0014935	Tolazoline
NMUR2	HMDB0014935	Tolazoline
HRH4	HMDB0014935	Tolazoline
APLNR	HMDB0014935	Tolazoline
TAAR5	HMDB0014935	Tolazoline
NMBR	HMDB0014935	Tolazoline
HTR2B	HMDB0014935	Tolazoline
GPR45	HMDB0014935	Tolazoline
OPRK1	HMDB0014935	Tolazoline
GPR84	HMDB0014935	Tolazoline
SSTR1	HMDB0014935	Tolazoline
GPR65	HMDB0014935	Tolazoline
ACKR3	HMDB0014935	Tolazoline
AGTR1	HMDB0014935	Tolazoline
GPR6	HMDB0014935	Tolazoline
TAAR6	HMDB0014935	Tolazoline
TAAR8	HMDB0014935	Tolazoline
TAAR1	HMDB0014935	Tolazoline
HTR2C	HMDB0014935	Tolazoline
GPR119	HMDB0014935	Tolazoline
NPFFR1	HMDB0014935	Tolazoline
ADRA2A	HMDB0014935	Tolazoline
MCHR2	HMDB0014935	Tolazoline
GPR26	HMDB0014935	Tolazoline
HTR5A	HMDB0014935	Tolazoline
HTR6	HMDB0014935	Tolazoline
PTGIR	HMDB0014935	Tolazoline
CCR2	HMDB0014935	Tolazoline
CCR5	HMDB0014935	Tolazoline
PTGER1	HMDB0014935	Tolazoline
SSTR5	HMDB0014935	Tolazoline
CCKAR	HMDB0014935	Tolazoline
CCR1	HMDB0014935	Tolazoline
RHO	HMDB0014935	Tolazoline
GPR85	HMDB0014935	Tolazoline
GPR101	HMDB0014935	Tolazoline
AVPR1A	HMDB0014935	Tolazoline
GALR1	HMDB0014935	Tolazoline
MC4R	HMDB0014935	Tolazoline
GPR22	HMDB0014935	Tolazoline
PTGER4	HMDB0014935	Tolazoline
GPR27	HMDB0014935	Tolazoline
PTGDR	HMDB0014935	Tolazoline
NTSR2	HMDB0014935	Tolazoline
PROKR1	HMDB0014935	Tolazoline
CXCR6	HMDB0014935	Tolazoline
ADORA2B	HMDB0014935	Tolazoline
ADRB2	HMDB0014935	Tolazoline
NMUR1	HMDB0014935	Tolazoline
DRD5	HMDB0014935	Tolazoline
GPR37	HMDB0014935	Tolazoline
ADRA1B	HMDB0014935	Tolazoline
LTB4R	HMDB0014935	Tolazoline
HTR1E	HMDB0014935	Tolazoline
NPFFR2	HMDB0014935	Tolazoline
ADORA1	HMDB0014935	Tolazoline
GPR151	HMDB0014935	Tolazoline
GPR148	HMDB0014935	Tolazoline
TRHR	HMDB0014935	Tolazoline
GPR88	HMDB0014935	Tolazoline
EDNRA	HMDB0014935	Tolazoline
HTR1A	HMDB0014935	Tolazoline
MC5R	HMDB0014935	Tolazoline
GPR62	HMDB0014935	Tolazoline
HTR1F	HMDB0014935	Tolazoline
UTS2R	HMDB0014935	Tolazoline
OXTR	HMDB0014935	Tolazoline
GPR39	HMDB0014935	Tolazoline
RXFP3	HMDB0014935	Tolazoline
GALR2	HMDB0014935	Tolazoline
NPBWR1	HMDB0014935	Tolazoline
GPR173	HMDB0014935	Tolazoline
NPY2R	HMDB0014935	Tolazoline
CCR4	HMDB0014935	Tolazoline
GPR19	HMDB0014935	Tolazoline
MC2R	HMDB0014935	Tolazoline
GPR142	HMDB0014935	Tolazoline
CCKBR	HMDB0014935	Tolazoline
ADORA2A	HMDB0014935	Tolazoline
OPRL1	HMDB0014935	Tolazoline
HTR7	HMDB0014935	Tolazoline
AVPR2	HMDB0014935	Tolazoline
NPY5R	HMDB0014935	Tolazoline
HRH3	HMDB0014935	Tolazoline
ADRB3	HMDB0014935	Tolazoline
PTGER3	HMDB0014935	Tolazoline
SSTR2	HMDB0014935	Tolazoline
CCR9	HMDB0014935	Tolazoline
LPAR1	HMDB0014935	Tolazoline
NPSR1	HMDB0014935	Tolazoline
HTR4	HMDB0014935	Tolazoline
NPY1R	HMDB0014935	Tolazoline
DRD2	HMDB0014935	Tolazoline
OPN3	HMDB0014935	Tolazoline
AVPR1B	HMDB0014935	Tolazoline
GPR37L1	HMDB0014935	Tolazoline
GPR52	HMDB0014935	Tolazoline
TAAR2	HMDB0014935	Tolazoline
RXFP4	HMDB0014935	Tolazoline
ADRB1	HMDB0014935	Tolazoline
CNR1	HMDB0014935	Tolazoline
NPBWR2	HMDB0014935	Tolazoline
HTR1B	HMDB0014935	Tolazoline
OPN1LW	HMDB0014935	Tolazoline
NTSR1	HMDB0014935	Tolazoline
LPAR3	HMDB0014935	Tolazoline
BRS3	HMDB0014935	Tolazoline
PTGFR	HMDB0014935	Tolazoline
HCRTR2	HMDB0014935	Tolazoline
OPN5	HMDB0014935	Tolazoline
FFAR4	HMDB0014935	Tolazoline
AGTR2	HMDB0014935	Tolazoline
OPN4	HMDB0014935	Tolazoline
GPR21	HMDB0014935	Tolazoline
HCRTR1	HMDB0014935	Tolazoline
GPR3	HMDB0014935	Tolazoline
NPY4R	HMDB0014935	Tolazoline
CNR2	HMDB0014935	Tolazoline
EDNRB	HMDB0014935	Tolazoline
HRH2	HMDB0014935	Tolazoline
ADRA1D	HMDB0014935	Tolazoline
GPR150	HMDB0014935	Tolazoline
GRPR	HMDB0014935	Tolazoline
ADRA1A	HMDB0014935	Tolazoline
GPR12	HMDB0014935	Tolazoline
GPR78	HMDB0014935	Tolazoline
DRD3	HMDB0014935	Tolazoline
QRFPR	HMDB0014935	Tolazoline
GPR135	HMDB0014935	Tolazoline
HRH1	HMDB0014935	Tolazoline
LPAR2	HMDB0014935	Tolazoline
GPR61	HMDB0014935	Tolazoline
ADRA2C	HMDB0014935	Tolazoline
CXCR4	HMDB0014935	Tolazoline
TBXA2R	HMDB0014935	Tolazoline
OPRM1	HMDB0014935	Tolazoline
LTB4R2	HMDB0014935	Tolazoline
CCR3	HMDB0014935	Tolazoline
MC1R	HMDB0014935	Tolazoline
GPR176	HMDB0014935	Tolazoline
GPR139	HMDB0014935	Tolazoline
DRD4	HMDB0014835	Tizanidine
BDKRB1	HMDB0014835	Tizanidine
PROKR2	HMDB0014835	Tizanidine
MLNR	HMDB0014835	Tizanidine
GNRHR	HMDB0014835	Tizanidine
GPR63	HMDB0014835	Tizanidine
KISS1R	HMDB0014835	Tizanidine
OPRD1	HMDB0014835	Tizanidine
PRLHR	HMDB0014835	Tizanidine
GHSR	HMDB0014835	Tizanidine
GPR83	HMDB0014835	Tizanidine
MC3R	HMDB0014835	Tizanidine
PTGER2	HMDB0014835	Tizanidine
MCHR1	HMDB0014835	Tizanidine
GALR3	HMDB0014835	Tizanidine
OPN1SW	HMDB0014835	Tizanidine
SSTR4	HMDB0014835	Tizanidine
NMUR2	HMDB0014835	Tizanidine
HRH4	HMDB0014835	Tizanidine
APLNR	HMDB0014835	Tizanidine
TAAR5	HMDB0014835	Tizanidine
NMBR	HMDB0014835	Tizanidine
HTR2B	HMDB0014835	Tizanidine
GPR45	HMDB0014835	Tizanidine
OPRK1	HMDB0014835	Tizanidine
GPR84	HMDB0014835	Tizanidine
SSTR1	HMDB0014835	Tizanidine
GPR65	HMDB0014835	Tizanidine
ACKR3	HMDB0014835	Tizanidine
AGTR1	HMDB0014835	Tizanidine
GPR6	HMDB0014835	Tizanidine
TAAR6	HMDB0014835	Tizanidine
TAAR8	HMDB0014835	Tizanidine
TAAR1	HMDB0014835	Tizanidine
HTR2C	HMDB0014835	Tizanidine
GPR119	HMDB0014835	Tizanidine
NPFFR1	HMDB0014835	Tizanidine
ADRA2A	HMDB0014835	Tizanidine
MCHR2	HMDB0014835	Tizanidine
GPR26	HMDB0014835	Tizanidine
HTR5A	HMDB0014835	Tizanidine
HTR6	HMDB0014835	Tizanidine
PTGIR	HMDB0014835	Tizanidine
CCR2	HMDB0014835	Tizanidine
CCR5	HMDB0014835	Tizanidine
PTGER1	HMDB0014835	Tizanidine
SSTR5	HMDB0014835	Tizanidine
CCKAR	HMDB0014835	Tizanidine
CCR1	HMDB0014835	Tizanidine
RHO	HMDB0014835	Tizanidine
GPR85	HMDB0014835	Tizanidine
GPR101	HMDB0014835	Tizanidine
AVPR1A	HMDB0014835	Tizanidine
GALR1	HMDB0014835	Tizanidine
MC4R	HMDB0014835	Tizanidine
GPR22	HMDB0014835	Tizanidine
PTGER4	HMDB0014835	Tizanidine
GPR27	HMDB0014835	Tizanidine
PTGDR	HMDB0014835	Tizanidine
NTSR2	HMDB0014835	Tizanidine
PROKR1	HMDB0014835	Tizanidine
CXCR6	HMDB0014835	Tizanidine
ADORA2B	HMDB0014835	Tizanidine
ADRB2	HMDB0014835	Tizanidine
NMUR1	HMDB0014835	Tizanidine
DRD5	HMDB0014835	Tizanidine
GPR37	HMDB0014835	Tizanidine
ADRA1B	HMDB0014835	Tizanidine
LTB4R	HMDB0014835	Tizanidine
HTR1E	HMDB0014835	Tizanidine
NPFFR2	HMDB0014835	Tizanidine
ADORA1	HMDB0014835	Tizanidine
GPR151	HMDB0014835	Tizanidine
GPR148	HMDB0014835	Tizanidine
TRHR	HMDB0014835	Tizanidine
GPR88	HMDB0014835	Tizanidine
EDNRA	HMDB0014835	Tizanidine
HTR1A	HMDB0014835	Tizanidine
MC5R	HMDB0014835	Tizanidine
GPR62	HMDB0014835	Tizanidine
HTR1F	HMDB0014835	Tizanidine
UTS2R	HMDB0014835	Tizanidine
OXTR	HMDB0014835	Tizanidine
GPR39	HMDB0014835	Tizanidine
RXFP3	HMDB0014835	Tizanidine
GALR2	HMDB0014835	Tizanidine
NPBWR1	HMDB0014835	Tizanidine
GPR173	HMDB0014835	Tizanidine
NPY2R	HMDB0014835	Tizanidine
CCR4	HMDB0014835	Tizanidine
GPR19	HMDB0014835	Tizanidine
MC2R	HMDB0014835	Tizanidine
GPR142	HMDB0014835	Tizanidine
CCKBR	HMDB0014835	Tizanidine
ADORA2A	HMDB0014835	Tizanidine
OPRL1	HMDB0014835	Tizanidine
HTR7	HMDB0014835	Tizanidine
AVPR2	HMDB0014835	Tizanidine
NPY5R	HMDB0014835	Tizanidine
HRH3	HMDB0014835	Tizanidine
ADRB3	HMDB0014835	Tizanidine
PTGER3	HMDB0014835	Tizanidine
SSTR2	HMDB0014835	Tizanidine
CCR9	HMDB0014835	Tizanidine
LPAR1	HMDB0014835	Tizanidine
NPSR1	HMDB0014835	Tizanidine
HTR4	HMDB0014835	Tizanidine
NPY1R	HMDB0014835	Tizanidine
DRD2	HMDB0014835	Tizanidine
OPN3	HMDB0014835	Tizanidine
AVPR1B	HMDB0014835	Tizanidine
GPR37L1	HMDB0014835	Tizanidine
GPR52	HMDB0014835	Tizanidine
TAAR2	HMDB0014835	Tizanidine
RXFP4	HMDB0014835	Tizanidine
ADRB1	HMDB0014835	Tizanidine
CNR1	HMDB0014835	Tizanidine
NPBWR2	HMDB0014835	Tizanidine
HTR1B	HMDB0014835	Tizanidine
OPN1LW	HMDB0014835	Tizanidine
NTSR1	HMDB0014835	Tizanidine
LPAR3	HMDB0014835	Tizanidine
BRS3	HMDB0014835	Tizanidine
PTGFR	HMDB0014835	Tizanidine
HCRTR2	HMDB0014835	Tizanidine
OPN5	HMDB0014835	Tizanidine
FFAR4	HMDB0014835	Tizanidine
AGTR2	HMDB0014835	Tizanidine
OPN4	HMDB0014835	Tizanidine
GPR21	HMDB0014835	Tizanidine
HCRTR1	HMDB0014835	Tizanidine
GPR3	HMDB0014835	Tizanidine
NPY4R	HMDB0014835	Tizanidine
CNR2	HMDB0014835	Tizanidine
EDNRB	HMDB0014835	Tizanidine
HRH2	HMDB0014835	Tizanidine
ADRA1D	HMDB0014835	Tizanidine
GPR150	HMDB0014835	Tizanidine
GRPR	HMDB0014835	Tizanidine
ADRA1A	HMDB0014835	Tizanidine
GPR12	HMDB0014835	Tizanidine
GPR78	HMDB0014835	Tizanidine
DRD3	HMDB0014835	Tizanidine
QRFPR	HMDB0014835	Tizanidine
GPR135	HMDB0014835	Tizanidine
LPAR2	HMDB0014835	Tizanidine
GPR61	HMDB0014835	Tizanidine
ADRA2C	HMDB0014835	Tizanidine
CXCR4	HMDB0014835	Tizanidine
TBXA2R	HMDB0014835	Tizanidine
OPRM1	HMDB0014835	Tizanidine
LTB4R2	HMDB0014835	Tizanidine
CCR3	HMDB0014835	Tizanidine
MC1R	HMDB0014835	Tizanidine
GPR176	HMDB0014835	Tizanidine
GPR139	HMDB0014835	Tizanidine
ADRB2	HMDB0014517	Timolol
HTR1A	HMDB0014517	Timolol
ADRB3	HMDB0014517	Timolol
ADRB1	HMDB0014517	Timolol
SIGMAR1	HMDB0014353	Ticlopidine
